      HaloID      x[Mpc/h]     y[MPc/h]     z[MPc/h] m500c[Msol]    Avail[0/1]  Files_1 Files_2 Files_3 Files_4
        2783      764.732      1184.66      2648.25  5.11954e+14       0        1728
        2788      1299.92      202.830      1793.40  6.03129e+14       0        3757
        2789      1495.40      450.490      1967.30  5.91141e+14       0        1453
        2791      1399.60      2649.71      2385.58  5.13247e+14       0        1366
        2794      1995.02      1310.81      1502.33  5.45378e+14       0        1453
        2795      687.455      722.602      1678.33  5.54711e+14       0        2671
        2796      969.781      1335.96      796.675  5.82206e+14       0        3396
        2797      2039.16      255.891      2672.71  5.18425e+14       0        4562
        2798      2646.05      148.391      1438.27  6.66078e+14       0        5094
        2802      2531.78      1517.97      193.835  5.78737e+14       0         761
        2803      950.619      221.893      221.956  5.52841e+14       0        2344
        2804      156.398      2140.75      1364.74  5.03917e+14       0        4337
        2806      30.8902      408.600      1164.71  5.27464e+14       0        3588
        2807      1902.01      607.277      908.656  5.59198e+14       0        5553
        2808      235.939      259.155      2342.96  5.78351e+14       0         646
        2809      1942.56      1382.65      1849.00  6.86038e+14       0        3384        5224
        2812      227.618      2227.42      1852.75  5.11928e+14       0        4899
        2815      854.103      699.587      249.594  7.46843e+14       0        1762        2987
        2816      475.944      2022.63      1207.47  6.02390e+14       0        1570
        2817      1515.37      890.330      93.5051  6.05486e+14       0        1635
        2819      1402.79      2293.12      1485.41  6.05704e+14       0        2841
        2822      318.764      2156.39      1934.16  5.52922e+14       0        4092
        2828      21.3100      427.529      2135.88  5.07912e+14       0        4900
        2829      1282.87      2148.21      1165.60  5.17481e+14       0         404
        2830      1713.99      44.3969      2448.88  6.61944e+14       0        1028
        2831      1185.72      1355.57      2072.69  5.05412e+14       0        2351
        2832      1376.42      900.950      121.429  5.40871e+14       0        6084
        2835      724.055      1696.64      1995.93  5.35388e+14       0        4201
        2837      538.917      1775.54      1577.28  5.58038e+14       0        3470
        2841      1965.27      593.461      604.477  5.82023e+14       0        4670
        2843      251.182      2343.25      1033.99  6.47246e+14       0        2742        3775
        2846      728.726      1133.15      1480.12  5.78034e+14       0        2715
        2849      1887.58      1720.87      1146.97  5.36736e+14       0         705
        2852      255.491      1517.65      1170.99  5.58222e+14       0        5270
        2853      1252.76      2307.49      2130.26  5.78022e+14       0        2527
        2858      2660.60      576.468      2014.57  5.47024e+14       0        6019
        2860      811.526      694.671      1627.40  5.92190e+14       0         383
        2865      1102.22      1405.39      1539.12  5.42752e+14       0        2429
        2866      2558.10      272.683      94.2670  5.34076e+14       0        4578
        2867      2282.43      1423.15      1538.15  5.77956e+14       0        2208
        2868      1177.14      1204.37      684.061  6.62396e+14       0        1588        5234
        2870      794.080      2040.79      2216.82  5.36323e+14       0        5029
        2871      844.439      72.2583      47.2266  5.45928e+14       0         193
        2874      1912.77      349.003      372.962  5.88626e+14       0        5669
        2877      429.725      991.177      931.836  6.24953e+14       0        1560
        2882      1301.10      902.336      11.0809  5.84065e+14       0        2545
        2883      1038.22      1613.69      1285.61  5.04078e+14       0          66
        2886      1164.80      240.521      52.0220  5.75129e+14       0         669
        2887      775.026      1150.84      483.300  5.51715e+14       0        2799
        2888      2253.88      1114.17      636.367  5.99761e+14       0        1796
        2890      911.764      1786.87      2466.46  5.79130e+14       0        1392
        2896      1341.47      1949.27      1491.58  5.16791e+14       0        4191
        2899      581.958      1261.01      1554.37  5.84731e+14       0        3664        4143
        2900      1253.27      1544.94      2598.32  5.11013e+14       0        2219
        2901      1385.82      1501.43      1915.86  6.14541e+14       0        2057        2934
        2904      1492.32      1330.30      1082.06  7.48046e+14       0        4585
        2905      1904.49      53.5013      1297.01  5.98614e+14       0        3966
        2906      783.113      2231.28      2571.99  5.64272e+14       0        5788
        2907      962.914      1886.59      1898.19  6.13892e+14       0        1308
        2908      294.663      1430.48      490.847  6.28187e+14       0        3655
        2913      1295.57      1967.58      2475.37  5.66086e+14       0        3079
        2914      2619.12      23.1214      233.385  5.31288e+14       0        4004
        2917      2400.06      1402.04      1182.50  6.72408e+14       0        5378
        2919      1179.54      272.688      2095.69  6.61438e+14       0        3298
        2926      2282.33      836.945      275.365  5.62131e+14       0        2487
        2929      1359.11      2291.84      1309.97  5.99992e+14       0         272
        2931      2551.51      910.802      1907.49  5.09208e+14       0        3161
        2932      93.6331      1739.69      788.896  6.04120e+14       0        3167
        2933      1475.18      992.178      1663.12  5.40242e+14       0         444
        2934      2548.74      2678.79      1170.94  5.66621e+14       0        2011
        2938      176.345      114.076      2389.96  5.71191e+14       0         984
        2941      948.039      1549.39      1903.45  6.48787e+14       0        3350
        2942      1184.57      630.522      1714.45  6.81858e+14       0        3448        4577
        2946      2333.68      451.846      477.467  6.08659e+14       0        3882
